KND,Hyundai, Kia
KNJ,Ford
KPH,Mitsubishi
LES,Isuzu
LM5,Isuzu
ML3,Dodge
SA9,Morgan
SAJ,Jaguar
SAL,Land Rover
SAT,Triumph
SAX,Sterling
SCA,Rolls-Royce
SCB,Bentley
SCC,Lotus
SCF,Aston Martin
SDL,TVR Engineering
SHH,Honda
SHS,Honda
SJN,Nissan UK
TRU,Audi
VF1,Renault
VF7,Citro�n
VF3,Peugeot
VG6,Mack
VSS,Seat
W06,Cadillac
WA1,Audi
WAU,Audi
WBA,BMW
WBS,BMW
WBX,BMW
WD0,Dodge
WD1,Dodge
WD2,Dodge
WD5,Dodge
WD8,Dodge
WDB,Maybach, Mercedes-Benz
WDC,Mercedes-Benz
WDD,Mercedes-Benz
WDP,Dodge
WDX,Dodge
WDY,Dodge
WF1,Merkur
WKK,Fahrzeugwerke
WME,Mercedes-Benz
WMW,Mini
WP0,Porsche
WP1,Porsche
WUA,Audi
WV2,Volkswagen
WV3,Volkswagen
WVG,Volkswagen
WVW,Volkswagen
XTA,Lada
YB3,Volvo
YS3,Saab
YV1,Volvo
YV2,Volvo
YV4,Volvo
YV5,Volvo
ZA9,Lamborghini
ZAM,Maserati
ZAR,Alfa Romeo
ZC2,Chrysler
ZFA,Fiat
ZFF,Ferrari
ZHW,Lamborghini
